 N#  STAT PH  dTime W1 W2     dZ    dLa    dLo    Mag SEED_name 
 99 VIRHO  S   0.05  1  2   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VKOLH  P   0.02  0  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VKOLH  S   0.00  1  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VSARA  P   0.02  0  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VSARA  S  -0.09  0  2   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
101 VIRHO  P  -0.22  2  2   -2.4   -9.5  122.2    1.4 2008-06-01-1431-10S.VNRC__100_MSEED 
101 VSARA  S  -0.13  1  1   -2.4   -9.5  122.2    1.4 2008-06-01-1431-10S.VNRC__100_MSEED 
103 OS08   P   0.00  0  1   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 OS10   P   0.07  0  2   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VAVUN  P   0.05  0  1   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VAVUN  S  -0.65  2  3   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VESPI  P   0.03  1  2   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VLAKA  P   0.00  1  1   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VLAKA  S  -0.13  2  2   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VTURT  P   0.07  2  1   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
103 VTURT  S  -0.79  2  3   17.2   -4.6    0.5    1.8 2008-06-01-1433-52S.VNRC__100_MSEED 
104 VAVUN  P   0.07  1  1  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VAVUN  S  -0.06  2  2  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VBUTM  P  -0.30  0  2  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VBUTM  S  -0.08  1  1  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VIRHO  P   0.02  0  1  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VLEBE  P   0.03  1  1  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VSARA  P  -0.08  0  1  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VSARA  S  -0.01  1  3  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
104 VTURT  P  -0.20  2  3  -22.5   13.6   23.9    2.2 2008-06-01-1438-46S.VNRC__100_MSEED 
105 OS08   P  -0.19  0  1    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VAVUN  P   0.02  1  2    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VBUTM  P   0.02  0  1    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VBUTM  S   0.08  2  1    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VESPI  P   0.13  2  2    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VIRHO  P   0.10  1  1    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VIRHO  S  -0.33  2  1    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VLAKA  P   0.02  0  1    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VLAKA  S  -0.15  2  2    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
105 VTURT  P   0.09  1  3    8.6    0.2    7.9    1.7 2008-06-01-1442-14S.VNRC__100_MSEED 
106 VANGO  P   0.44  2  1   17.1    9.9  -21.4    2.0 2008-06-01-1444-16S.VNRC__100_MSEED 
106 VANGO  S  -0.03  1  2   17.1    9.9  -21.4    2.0 2008-06-01-1444-16S.VNRC__100_MSEED 
106 VBUTM  P   0.10  0  1   17.1    9.9  -21.4    2.0 2008-06-01-1444-16S.VNRC__100_MSEED 
106 VBUTM  S  -0.11  1  1   17.1    9.9  -21.4    2.0 2008-06-01-1444-16S.VNRC__100_MSEED 
107 VAVUN  P   0.04  1  2   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
107 VBUTM  P  -0.31  1  2   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
107 VBUTM  S  -0.31  2  2   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
107 VIRHO  P   0.51  2  2   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
107 VPOTO  P   0.06  2  2   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
107 VSARA  P  -0.33  0  2   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
107 VSARA  S  -0.30  2  3   40.6   -9.5  -33.2    1.6 2008-06-01-1450-44S.VNRC__100_MSEED 
108 VBUTM  P  -0.18  0  1    9.4   -9.2  -15.3    1.6 2008-06-01-1455-49S.VNRC__100_MSEED 
108 VBUTM  S  -0.35  1  3    9.4   -9.2  -15.3    1.6 2008-06-01-1455-49S.VNRC__100_MSEED 
108 VIRHO  P   0.09  1  1    9.4   -9.2  -15.3    1.6 2008-06-01-1455-49S.VNRC__100_MSEED 
108 VIRHO  S   0.03  1  1    9.4   -9.2  -15.3    1.6 2008-06-01-1455-49S.VNRC__100_MSEED 
109 OS03   P  -0.17  0  1   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 OS04   P   0.00  1  1   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 OS09   P  -0.02  0  0   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 OS10   P   0.02  0  0   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 VAVUN  P  -0.02  0  2   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 VBUTM  P   0.02  0  1   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 VBUTM  S  -0.01  2  2   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 VIRHO  P   0.07  0  1   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 VNARW  S -10.92  2  3   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
109 VSARA  P  -1.24  2  3   10.1   53.6  -43.3    1.5 2008-06-01-1500-04S.VNRC__100_MSEED 
110 VANGO  P   0.10  1  1  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VAVUN  P   0.04  0  1  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VAVUN  S  -0.23  2  3  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VBUTM  P  -0.05  0  1  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VBUTM  S  -0.10  2  2  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VIRHO  P  -0.02  0  2  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VSARA  P  -0.11  0  1  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
110 VTURT  P   0.08  1  3  -10.3   -0.3   20.9    1.9 2008-06-01-1501-44S.VNRC__100_MSEED 
112 OS02   P   0.03  1  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 OS03   P   0.05  0  0   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 OS04   P   0.03  0  0   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 OS08   P   0.02  0  2   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VASAV  P   0.00  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VAVUN  P   0.00  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VAVUN  S  -0.86  1  3   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VBOKI  S  -0.34  1  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VBUTM  P  -0.08  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VBUTM  S   0.03  0  2   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VEBEN  P   0.01  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VESPI  P  -0.21  0  2   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VIRHO  P  -0.09  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VIRHO  S   0.13  1  3   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VKOLH  P  -0.19  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VKOLH  S   0.26  1  3   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VNARW  P   0.05  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VNARW  S  -0.34  0  3   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VPOTO  P  -0.19  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VSARA  P  -0.84  0  0   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VSARA  S  -0.12  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VSULE  P   0.02  1  2   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VTAMB  P   0.03  0  0   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VTAMB  S  -0.07  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VTURT  P   0.00  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VTURT  S   0.11  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
112 VWUSI  P  -0.02  0  1   -0.3    7.7   10.8    2.9 2008-06-01-1518-31S.VNRC__100_MSEED 
113 OS08   P   0.28  1  2  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VANGO  P  -0.09  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VASAV  P  -0.01  2  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VASAV  S  -0.29  1  3  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VAVUN  P  -0.03  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VBUTM  P  -0.19  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VESPI  P   0.02  1  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VIRHO  P   0.02  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VLEBE  P  -0.02  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VNARW  P  -0.28  2  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VPOTO  P   0.05  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VSARA  P  -0.04  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
113 VTURT  P   0.02  0  1  -73.1   21.1   28.6    2.4 2008-06-01-1533-30S.VNRC__100_MSEED 
114 VANGO  P   0.01  1  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VANGO  S  -0.35  1  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VAVUN  P  -0.09  0  2  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VAVUN  S  -0.09  1  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VBUTM  P  -0.01  0  2  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VBUTM  S  -0.23  0  3  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VIRHO  P   0.03  1  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VIRHO  S  -0.24  1  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VLEBE  P  -0.21  1  2  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VLEBE  S  -0.03  0  2  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VSARA  P   0.02  0  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VSARA  S  -0.09  0  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VTAMB  P   0.12  2  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VTAMB  S  -0.39  0  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VTURT  P   0.03  1  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
114 VTURT  S  -0.15  0  1  -15.9    9.2   21.0    2.5 2008-06-01-1538-07S.VNRC__100_MSEED 
115 VAVUN  P   0.02  0  1   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VAVUN  S  -0.35  1  2   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VBUTM  P   0.31  0  1   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VBUTM  S  -1.05  1  2   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VIRHO  P   0.05  0  1   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VIRHO  S  -0.04  1  3   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VKOLH  S  -0.37  0  2   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VSARA  P  -0.13  0  2   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VSARA  S  -0.60  0  2   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VTURT  P   0.03  2  1   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
115 VTURT  S  -0.08  0  2   -3.0   -5.8   -6.0    1.9 2008-06-01-1540-15S.VNRC__100_MSEED 
117 OS08   P  -0.01  0  1    4.2   -2.2   -6.2    1.7 2008-06-01-1608-28S.VNRC__100_MSEED 
117 VAVUN  P   0.03  1  1    4.2   -2.2   -6.2    1.7 2008-06-01-1608-28S.VNRC__100_MSEED 
117 VAVUN  S  -0.22  2  2    4.2   -2.2   -6.2    1.7 2008-06-01-1608-28S.VNRC__100_MSEED 
117 VTURT  P   0.22  2  1    4.2   -2.2   -6.2    1.7 2008-06-01-1608-28S.VNRC__100_MSEED 
117 VTURT  S   0.04  2  2    4.2   -2.2   -6.2    1.7 2008-06-01-1608-28S.VNRC__100_MSEED 
119 VBUTM  P   0.02  0  1   -1.2    1.9    5.8    1.2 2008-06-01-1632-53S.VNRC__100_MSEED 
119 VSARA  P  -0.07  0  1   -1.2    1.9    5.8    1.2 2008-06-01-1632-53S.VNRC__100_MSEED 
119 VSARA  S   0.02  1  1   -1.2    1.9    5.8    1.2 2008-06-01-1632-53S.VNRC__100_MSEED 
119 VTURT  P   0.00  2  1   -1.2    1.9    5.8    1.2 2008-06-01-1632-53S.VNRC__100_MSEED 
119 VTURT  S  -0.78  1  2   -1.2    1.9    5.8    1.2 2008-06-01-1632-53S.VNRC__100_MSEED 
123 VAVUN  P   0.00  2  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VBUTM  P   0.03  0  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VBUTM  S   0.07  1  3   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VIRHO  P  -0.15  2  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VIRHO  S  -0.20  2  2   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VSARA  S  -0.20  1  2   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VTAMB  P   0.09  2  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VTAMB  S  -0.06  0  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VTURT  P  -0.05  1  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
123 VTURT  S  -0.32  0  1   -1.6    2.9    0.3    1.3 2008-06-01-1657-46S.VNRC__100_MSEED 
124 OS01   P   0.03  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 OS02   P  -0.09  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 OS03   P  -0.01  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 OS04   P  -0.09  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 OS05   P  -0.06  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 OS06   P   0.03  1  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 OS07   P   0.04  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VANGO  P   0.03  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VANGO  S   0.05  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VASAV  P   0.06  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VAVUN  P   0.05  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VAVUN  S   0.01  1  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VBUTM  P  -0.19  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VEBEN  P   0.13  1  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VEBEN  S  -0.11  3  3   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VESPI  P   0.07  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VESPI  S  -0.02  1  2   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VIRHO  P   0.04  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VIRHO  S   0.02  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VKOLH  P  -0.14  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VKOLH  S  -0.52  1  2   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VLEBE  P  -0.06  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VLEBE  S   0.03  0  2   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VNARW  P  -0.08  2  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VNARW  S  -0.25  2  3   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VPOTO  P  -0.02  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VPOTO  S  -0.19  0  2   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VSALE  P  -0.06  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VSARA  P  -0.15  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VSARA  S  -0.11  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VTAMB  P   0.05  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VTAMB  S   0.05  1  2   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VTURT  P  -0.08  0  0   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VTURT  S   0.00  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VWUSI  P   0.05  0  1   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
124 VWUSI  S   0.24  2  2   -1.9    0.3    1.7    2.6 2008-06-01-1704-16S.VNRC__100_MSEED 
127 OS02   P  -0.02  1  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 OS03   P   0.01  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 OS04   P  -0.21  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 OS07   P  -0.02  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 OS08   P  -0.12  1  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 OS09   P   0.05  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 OS10   P   0.86  1  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VANGO  P   0.03  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VANGO  S  -0.21  1  3   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VASAV  P  -0.66  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VASAV  S   0.13  1  3   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VAVUN  P  -0.01  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VAVUN  S   0.01  1  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VBOKI  P   0.10  1  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VBOKI  S  -0.32  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VBUTM  P  -0.04  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VBUTM  S   0.06  1  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VEBEN  P  -0.02  1  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VEBEN  S   1.02  2  3   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VESPI  P  -0.17  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VESPI  S   0.06  2  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VKOLH  P  -0.21  0  3   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VKOLH  S   0.07  1  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VLAKA  S  -0.16  2  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VLEBE  P  -0.14  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VLEVI  P  -0.03  1  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VLEVI  S  -0.46  2  3   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VNARW  P   0.05  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VNARW  S  -0.46  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VPOTO  P   0.01  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VPOTO  S   0.33  1  3   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VSALE  P   0.11  1  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VSARA  P  -0.65  0  2   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VTAMB  S  -0.06  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VTURT  S   0.09  1  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
127 VWUSI  P  -0.02  0  1   -2.7    2.9   13.9    3.0 2008-06-01-1709-40S.VNRC__100_MSEED 
128 VLEBE  S  -0.25  1  2  -16.9   -2.8   22.8    1.5 2008-06-01-1721-50S.VNRC__100_MSEED 
